userid,followers,friends,statuses,favourites,activity,influence,protected,verified,category
142130142,11349,1640,4264,4801,83.3526,80.9753,0,0,Economy
14213468,7524,9148,167028,2,68.8595,29.4346,0,0,Economy
14216123,1026629,508,78072,12883,105.92,86.3961,0,1,Economy
14221138,516,886,4440,30,56.8477,44.6818,0,0,Economy
142294033,67740,487,4781,210,92.5528,89.3322,0,1,Economy
142508991,1061,500,6025,26,66.9887,50.3476,0,0,Economy
142642020,976,1605,859,3,64.2923,47.4618,0,0,Economy
14273549,174299,736,20273,1838,96.6192,85.0561,0,0,Economy
142742259,7830,991,10883,253,78.5979,68.4714,0,0,Economy
14277276,267229,19566,15103,3720,99.483,86.8429,0,0,Economy
14301366,209773,4785,254751,12,85.5245,74.1481,0,0,Economy
1430230939,1319,124,2056,136,68.1826,62.2376,0,0,Economy
14313317,75045,751,21901,57,86.6373,77.615,0,0,Economy
14326307,3042,3472,4721,0,64.3288,34.8468,0,0,Economy
14327522,3198,1061,2285,1245,75.6323,72.6888,0,0,Economy
14332852,166879,482,24937,909,93.004,76.3779,0,1,Economy
1433652877,27205,92,5620,60,87.4846,86.4099,0,0,Economy
1434164370,33803,19165,9529,89337,89.0138,77.2168,0,1,Economy
14342661,824832,793,21027,1791,97.4535,84.4029,0,1,Economy
143531181,1152705,72,179458,1452,102.475,81.3273,0,1,Economy
143651355,6972,389,7336,70,81.2442,75.449,0,0,Economy
14372091,34195,331,121628,1037,83.0961,62.6136,0,1,Economy
143768168,520,2012,4154,590,67.7182,48.8089,0,0,Economy
1440910898,1880,1219,13734,1034,63.3285,49.6122,0,0,Economy
144105935,1230354,176,278049,409,100.343,73.8567,0,1,Economy
144274618,31547,652,14291,19,80.8189,72.1984,0,1,Economy
14431752,101618,3760,18220,654,94.6641,85.694,0,1,Economy
1444733030,24066,21114,13976,12,87.3024,68.1646,0,0,Economy
14468282,17538,10620,28391,3355,83.445,73.1955,0,1,Economy
144792607,444786,28,26942,3008,102.03,96.3177,0,1,Economy
144876165,25196,190,6391,255,84.1433,74.3653,0,0,Economy
14523787,97823,827,82499,18,81.6898,64.3365,0,1,Economy
14530475,523,856,1127,0,58.1245,50.0659,0,0,Economy
145343433,7701,347,6852,69,80.7253,77.688,0,1,Economy
1454867232,1729,3770,8773,1,64.7287,68.9617,0,0,Economy
145727858,1320,1047,2091,797,69.9403,67.9524,0,0,Economy
145843395,2670,2454,26378,0,63.6973,45.9162,0,0,Economy
1458436838,2680,452,2050,44,74.2323,68.4255,0,1,Economy
146026726,148656,102,19983,16,95.8043,82.6847,0,1,Economy
